Id,Year,Certificate,Duration (min),Genre,Rating
4359,10,21,72,175,61
4360,10,16,48,350,32
4361,10,17,61,300,55
4362,10,21,28,12,19
4363,10,24,48,3,48
4364,10,10,35,382,35
4365,10,19,42,198,38
4366,10,20,60,364,51
4367,10,10,44,382,47
4368,10,21,23,187,51
4369,10,19,37,225,36
4370,10,20,47,323,36
4371,10,21,43,12,48
4372,57,10,32,44,39
4373,57,19,37,76,42
4374,57,10,62,35,46
4375,57,20,33,382,31
4376,57,10,81,267,60
4377,57,21,28,303,48
4378,57,19,31,245,53
4379,57,20,30,221,30
4380,57,24,47,331,45
4381,57,24,101,323,53
4382,57,24,38,21,57
4383,57,20,56,359,44
4384,57,10,60,210,53
4385,57,24,71,41,37
4386,57,19,24,313,37
4387,57,10,42,55,47
4388,57,24,36,72,17
4389,57,20,22,20,56
4390,57,21,48,53,64
4391,57,22,74,50,41
4392,57,21,7,146,55
4393,57,3,36,225,50
4394,57,10,30,227,50
4395,57,20,34,197,55
4396,57,19,43,331,38
4397,57,19,102,204,48
4398,57,20,28,198,42
4399,57,17,59,267,57
4400,57,20,41,170,29
4401,57,9,32,199,51
4402,57,10,55,5,55
4403,57,24,72,264,56
4404,57,10,44,41,38
4405,57,20,73,177,50
4406,57,20,31,58,34
4407,57,21,46,206,44
4408,57,10,31,155,55
4409,39,19,39,241,42
4410,39,10,32,233,41
4411,39,21,99,17,65
4412,39,20,29,245,38
4413,39,10,46,35,44
4414,39,19,47,188,47
4415,39,20,24,385,42
4416,39,20,47,300,56
4417,39,19,42,344,57
4418,39,20,50,358,41
4419,39,10,32,333,28
4420,39,20,22,76,27
4421,39,21,32,145,42
4422,39,10,64,175,56
4423,39,20,37,286,57
4424,39,20,57,172,51
4425,39,10,63,35,48
4426,39,21,67,11,41
4427,39,10,54,300,52
4428,39,24,77,300,64
4429,39,10,21,186,46
4430,39,20,32,359,47
4431,39,10,56,352,40
4432,39,24,28,245,43
4433,39,10,35,385,38
4434,39,20,49,201,52
4435,39,24,53,206,47
4436,39,10,55,13,50
4437,39,21,40,188,63
4438,39,21,58,35,49
4439,39,20,39,377,37
4440,39,20,58,170,49
4441,39,10,33,267,35
4442,39,20,35,245,26
4443,39,24,40,203,54
4444,18,21,50,338,44
4445,18,20,36,300,53
4446,18,20,28,198,56
4447,18,21,61,130,44
4448,18,10,56,35,47
4449,18,10,41,187,49
4450,18,21,50,43,35
4451,18,21,37,3,54
4452,18,4,38,128,27
4453,18,21,48,213,43
4454,18,9,33,250,42
4455,18,20,42,200,54
4456,18,10,41,37,36
4457,18,20,43,63,43
4458,18,20,97,300,60
4459,18,5,51,40,42
4460,18,5,52,5,39
4461,18,20,59,320,46
4462,18,20,39,88,49
4463,18,21,70,148,44
4464,18,21,32,89,37
4465,18,20,67,338,38
4466,18,21,46,338,42
4467,18,24,29,350,48
4468,18,20,36,331,40
4469,18,3,39,245,49
4470,18,21,25,89,26
4471,18,20,24,382,26
4472,18,19,46,206,45
4473,18,17,32,41,40
4474,18,5,62,313,43
4475,18,13,13,145,53
4476,18,18,51,88,28
4477,18,21,140,341,56
4478,18,20,59,263,38
4479,18,10,54,209,58
4480,18,17,48,206,48
4481,35,10,57,198,43
4482,35,24,29,186,15
4483,35,21,32,138,48
4484,35,20,36,35,46
4485,35,10,50,381,35
4486,35,20,46,350,54
4487,35,20,58,263,55
4488,35,21,71,13,47
4489,35,21,29,186,46
4490,35,24,53,206,51
4491,35,20,50,338,54
4492,35,21,53,172,55
4493,35,10,25,359,46
4494,35,20,49,277,33
4495,35,24,44,41,46
4496,35,10,63,5,40
4497,35,24,40,186,44
4498,35,10,32,128,39
4499,35,20,57,350,53
4500,35,19,33,258,62
4501,35,10,59,35,49
4502,35,21,47,245,47
4503,35,20,42,82,46
4504,35,10,30,65,26
4505,35,10,28,382,42
4506,35,21,27,21,52
4507,35,18,39,358,47
4508,35,10,48,331,47
4509,35,10,35,186,34
4510,35,24,22,385,41
4511,35,17,29,233,47
4512,35,20,46,389,45
4513,35,17,65,16,41
4514,35,20,73,300,58
4515,35,24,72,181,53
4516,50,20,35,35,48
4517,50,18,33,216,38
4518,50,10,44,382,48
4519,50,10,30,382,35
4520,50,21,37,198,55
4521,50,20,23,62,49
4522,50,19,39,300,57
4523,50,24,44,221,46
4524,50,9,36,145,54
4525,50,21,45,7,37
4526,50,19,66,263,54
4527,50,24,59,198,58
4528,50,24,62,5,41
4529,50,21,35,138,54
4530,50,20,36,379,46
4531,50,18,43,30,46
4532,50,20,48,257,52
4533,50,10,32,65,44
4534,50,21,30,146,55
4535,50,24,62,206,44
4536,50,20,67,175,49
4537,50,24,55,7,37
4538,50,10,43,382,28
4539,50,7,68,267,53
4540,50,24,36,138,39
4541,50,24,37,245,43
4542,50,20,41,276,44
4543,50,19,44,175,47
4544,50,18,42,206,45
4545,50,21,31,245,46
4546,50,10,77,88,57
4547,50,21,64,188,53
4548,50,20,50,41,35
4549,50,10,70,172,54
4550,50,21,61,68,41
4551,50,19,49,175,50
4552,45,10,71,206,55
4553,45,21,23,145,57
4554,45,5,31,334,47
4555,45,10,35,65,28
4556,45,24,51,35,53
4557,45,10,47,203,43
4558,45,10,33,206,46
4559,45,17,40,58,47
4560,45,10,36,35,47
4561,45,17,35,222,48
4562,45,25,69,172,47
4563,45,24,38,12,30
4564,45,19,52,186,41
4565,45,21,26,249,36
4566,45,20,28,206,38
4567,45,10,31,350,47
4568,45,10,16,152,44
4569,45,24,25,370,37
4570,45,20,51,167,52
4571,45,21,30,212,32
4572,45,10,51,35,48
4573,45,10,23,382,42
4574,45,19,57,206,42
4575,45,10,58,221,46
4576,45,19,46,358,52
4577,45,21,31,189,50
4578,45,20,36,186,43
4579,45,19,33,245,47
4580,45,19,48,198,50
4581,45,10,23,186,43
4582,45,9,57,35,59
4583,45,10,28,333,39
4584,45,10,29,377,47
4585,45,21,58,181,56
4586,45,10,40,231,46
4587,45,20,51,347,53
4588,45,9,39,199,34
4589,40,20,30,41,46
4590,40,20,21,382,38
4591,40,24,64,359,58
4592,40,17,74,172,45
4593,40,19,28,347,44
4594,40,5,45,12,45
4595,40,20,46,175,52
4596,40,20,57,359,48
4597,40,20,52,168,50
4598,40,19,68,170,54
4599,40,19,33,90,31
4600,40,21,58,346,56
4601,40,21,51,347,45
4602,40,10,48,28,37
4603,40,10,63,364,54
4604,40,21,58,109,53
4605,40,3,45,350,44
4606,40,21,31,355,54
4607,40,24,35,127,33
4608,40,20,54,255,57
4609,40,21,41,198,43
4610,40,20,34,263,28
4611,40,20,29,7,24
4612,40,19,45,263,49
4613,40,20,31,3,41
4614,40,21,35,245,38
4615,40,21,38,21,45
4616,40,20,35,206,40
4617,40,19,45,35,44
4618,40,24,74,2,49
4619,40,20,65,44,41
4620,40,19,68,336,48
4621,40,21,12,147,53
4622,40,20,48,381,41
4623,40,10,44,382,18
4624,40,20,28,259,46
4625,29,21,46,4,42
4626,29,10,29,377,40
4627,29,20,58,350,56
4628,29,10,72,68,43
4629,29,21,44,170,52
4630,29,20,35,206,55
4631,29,13,89,215,59
4632,29,20,52,263,44
4633,29,21,76,358,56
4634,29,10,32,350,34
4635,29,20,39,45,24
4636,29,19,38,206,37
4637,29,18,27,145,49
4638,29,17,61,334,57
4639,29,10,33,35,30
4640,29,20,45,179,43
4641,29,21,32,145,59
4642,29,5,41,351,36
4643,29,24,47,104,25
4644,29,20,65,300,50
4645,29,24,50,53,46
4646,29,19,38,5,26
4647,29,20,72,362,56
4648,29,20,35,186,55
4649,29,20,33,186,34
4650,29,20,28,206,46
4651,29,21,41,158,58
4652,29,18,35,23,25
4653,29,20,30,385,40
4654,29,19,62,206,41
4655,29,20,63,54,42
4656,29,19,50,206,55
4657,29,19,42,5,39
4658,29,24,49,338,47
4659,29,24,27,74,45
4660,29,24,29,21,45
4661,41,21,17,107,40
4662,41,21,36,300,56
4663,41,20,53,35,49
4664,41,21,52,206,50
4665,41,24,59,168,49
4666,41,20,27,138,35
4667,41,10,96,84,46
4668,41,20,73,349,56
4669,41,20,24,206,49
4670,41,20,41,245,45
4671,41,10,62,350,55
4672,41,17,43,206,12
4673,41,10,22,381,38
4674,41,19,23,213,36
4675,41,18,47,181,51
4676,41,19,40,382,20
4677,41,21,22,138,54
4678,41,10,37,40,41
4679,41,20,19,41,50
4680,41,13,4,146,54
4681,41,10,43,20,43
4682,41,20,57,356,37
4683,41,20,55,267,50
4684,41,20,42,35,41
4685,41,24,49,21,46
4686,41,20,48,175,52
4687,41,20,72,310,53
4688,41,21,38,180,51
4689,41,19,51,300,48
4690,41,10,104,45,64
4691,41,24,44,50,54
4692,46,21,35,245,51
4693,46,20,26,35,46
4694,46,24,49,45,58
4695,46,10,54,109,52
4696,46,24,41,206,52
4697,46,20,48,220,46
4698,46,20,66,267,47
4699,46,19,35,186,48
4700,46,24,39,186,34
4701,46,21,57,346,59
4702,46,21,39,138,59
4703,46,10,72,358,62
4704,46,24,41,138,62
4705,46,24,45,206,50
4706,46,19,46,353,32
4707,46,21,25,145,33
4708,46,20,48,263,53
4709,46,21,46,206,43
4710,46,25,27,350,37
4711,46,24,63,206,38
4712,46,20,35,186,41
4713,46,19,38,225,46
4714,46,20,33,197,46
4715,46,10,61,41,55
4716,46,17,40,347,44
4717,46,20,36,300,30
4718,46,21,50,116,45
4719,46,20,57,300,53
4720,46,19,69,206,46
4721,46,18,59,146,53
4722,46,10,61,35,51
4723,56,21,35,138,51
4724,56,20,36,385,58
4725,56,20,56,198,53
4726,56,17,31,267,55
4727,56,20,24,221,32
4728,56,10,39,107,51
4729,56,13,64,115,53
4730,56,19,45,206,35
4731,56,10,29,384,43
4732,56,20,81,170,50
4733,56,20,26,41,14
4734,56,20,42,53,44
4735,56,18,50,302,56
4736,56,20,35,198,53
4737,56,10,29,385,35
4738,56,19,28,196,35
4739,56,19,32,250,40
4740,56,19,71,350,54
4741,56,20,45,350,54
4742,56,20,124,198,58
4743,56,21,67,261,47
4744,56,20,26,221,15
4745,56,19,44,346,45
4746,56,19,43,206,36
4747,56,10,27,383,48
4748,56,20,29,267,42
4749,56,24,44,40,37
4750,56,20,29,263,35
4751,56,21,23,152,46
4752,56,21,42,7,47
4753,56,28,24,25,46
4754,56,19,44,345,42
4755,59,20,32,260,46
4756,59,10,47,331,34
4757,59,20,33,263,44
4758,59,17,35,65,34
4759,59,20,65,263,48
4760,59,24,48,53,40
4761,59,20,50,255,53
4762,59,20,47,257,33
4763,59,10,41,206,40
4764,59,24,92,42,37
4765,59,25,41,310,40
4766,59,20,35,347,55
4767,59,21,33,186,30
4768,59,10,54,76,46
4769,59,21,10,165,59
4770,59,20,29,206,24
4771,59,10,25,74,41
4772,59,19,30,392,33
4773,59,10,66,175,57
4774,59,18,29,21,35
4775,59,3,49,198,49
4776,59,21,46,5,50
4777,59,20,53,363,51
4778,59,9,58,3,41
4779,59,24,46,53,39
4780,59,10,40,245,56
4781,59,21,32,337,60
4782,59,19,28,384,30
4783,59,20,53,198,41
4784,59,25,41,213,42
4785,59,18,27,214,29
4786,59,21,16,3,24
4787,59,18,47,89,40
4788,59,18,35,138,40
4789,59,10,51,271,48
4790,59,20,37,46,44
4791,59,21,24,145,43
4792,59,19,53,172,51
4793,31,10,54,188,43
4794,31,21,30,152,63
4795,31,10,54,263,46
4796,31,24,67,172,54
4797,31,10,25,234,15
4798,31,20,16,198,43
4799,31,20,19,186,38
4800,31,10,60,255,57
4801,31,21,77,338,43
4802,31,24,27,382,37
4803,31,21,27,3,27
4804,31,25,55,263,46
4805,31,20,47,35,43
4806,31,21,38,7,37
4807,31,24,61,180,52
4808,31,10,46,187,45
4809,31,21,89,168,56
4810,31,26,48,267,55
4811,31,21,37,255,63
4812,31,18,57,218,44
4813,31,20,37,159,59
4814,31,19,49,175,51
4815,31,10,63,332,45
4816,31,24,38,3,39
4817,31,10,60,350,51
4818,31,18,27,307,64
4819,31,19,50,331,50
4820,31,10,51,300,57
4821,31,24,78,263,64
4822,31,19,61,338,42
4823,31,24,65,300,61
4824,31,24,63,300,56
4825,31,20,42,21,49
4826,31,19,59,346,52
4827,31,20,51,267,49
4828,31,20,40,385,33
4829,31,10,37,255,51
4830,31,24,26,186,40
4831,58,19,44,300,51
4832,58,20,45,50,37
4833,58,20,75,175,57
4834,58,2,30,138,46
4835,58,10,33,385,38
4836,58,21,57,198,46
4837,58,20,77,17,51
4838,58,20,31,246,37
4839,58,21,32,383,54
4840,58,19,26,172,48
4841,58,21,51,39,45
4842,58,20,30,186,39
4843,58,21,29,350,63
4844,58,18,58,180,52
4845,58,10,52,276,53
4846,58,24,42,13,43
4847,58,18,36,6,33
4848,58,20,43,300,62
4849,58,20,33,76,38
4850,58,20,23,198,40
4851,58,19,38,370,36
4852,58,21,52,134,39
4853,58,17,20,142,49
4854,58,24,71,182,53
4855,58,18,28,207,49
4856,58,24,37,3,37
4857,58,24,46,206,42
4858,58,24,37,296,64
4859,58,21,36,338,44
4860,58,10,53,41,44
4861,58,24,34,347,47
4862,58,10,30,369,42
4863,36,24,32,161,60
4864,36,21,64,300,50
4865,36,7,27,245,18
4866,36,24,37,173,40
4867,36,19,53,391,44
4868,36,24,37,338,46
4869,36,26,95,16,43
4870,36,10,48,138,57
4871,36,21,122,350,55
4872,36,24,38,138,59
4873,36,7,56,175,44
4874,36,20,40,334,43
4875,36,21,25,203,40
4876,36,10,29,55,54
4877,36,20,79,5,57
4878,36,19,26,221,40
4879,36,19,66,175,57
4880,36,17,33,2,60
4881,36,19,19,20,44
4882,36,7,34,5,31
4883,36,3,29,346,49
4884,36,21,73,175,45
4885,36,24,40,89,35
4886,36,19,71,175,55
4887,36,24,48,245,51
4888,36,10,44,359,59
4889,36,20,27,359,42
4890,36,10,41,312,53
4891,36,20,56,168,56
4892,36,19,46,280,45
4893,36,10,41,86,45
4894,36,21,47,246,29
4895,57,10,65,41,48
4896,57,10,30,382,41
4897,57,10,49,53,48
4898,57,21,20,145,25
4899,57,18,27,3,17
4900,57,20,25,21,53
4901,57,20,30,267,43
4902,57,21,56,225,46
4903,57,18,60,198,55
4904,57,24,46,58,42
4905,57,20,73,353,37
4906,57,24,69,255,56
4907,57,21,63,73,47
4908,57,10,33,58,12
4909,57,20,45,110,30
4910,57,10,60,350,59
4911,57,20,29,377,22
4912,57,21,56,300,60
4913,57,21,37,350,55
4914,57,21,31,338,30
4915,57,10,37,21,34
4916,57,20,36,260,34
4917,57,10,49,35,44
4918,57,21,90,362,63
4919,57,20,38,209,43
4920,57,17,39,212,40
4921,57,26,77,263,52
4922,57,20,42,21,46
4923,57,10,40,359,51
4924,57,20,50,345,61
4925,57,19,38,5,48
4926,57,10,27,263,45
4927,57,10,50,276,46
4928,57,21,43,300,58
4929,57,20,66,198,54
4930,57,10,31,263,44
4931,57,20,42,198,32
4932,57,20,36,35,46
4933,57,20,24,21,40
4934,57,5,39,392,43
4935,57,10,69,175,53
4936,41,20,43,300,62
4937,41,20,66,45,35
4938,41,24,66,172,42
4939,41,10,27,369,32
4940,41,21,80,350,56
4941,41,21,48,218,46
4942,41,21,67,113,60
4943,41,10,30,41,39
4944,41,20,24,88,51
4945,41,20,26,188,53
4946,41,20,48,34,38
4947,41,20,55,38,42
4948,41,19,41,245,38
4949,41,20,68,267,48
4950,41,24,52,6,39
4951,41,24,77,276,64
4952,41,20,29,186,27
4953,41,10,37,35,42
4954,41,19,48,170,52
4955,41,24,27,369,29
4956,41,20,27,385,33
4957,41,20,33,76,32
4958,41,10,43,186,48
4959,41,24,27,9,31
4960,41,10,34,245,38
4961,41,20,52,41,48
4962,41,20,37,35,54
4963,41,24,33,206,41
4964,41,24,39,245,43
4965,41,10,35,186,47
4966,41,20,30,381,53
4967,41,20,49,175,43
4968,41,4,43,392,43
4969,41,19,29,313,34
4970,52,24,40,350,49
4971,52,20,45,263,45
4972,52,18,38,133,50
4973,52,18,31,23,28
4974,52,10,45,359,48
4975,52,19,47,206,43
4976,52,26,75,362,59
4977,52,20,43,245,49
4978,52,10,20,385,43
4979,52,21,27,356,48
4980,52,20,125,180,59
4981,52,21,20,138,43
4982,52,21,74,300,63
4983,52,19,36,168,58
4984,52,20,46,354,45
4985,52,17,54,12,46
4986,52,24,50,359,46
4987,52,10,37,41,42
4988,52,10,62,53,42
4989,52,20,68,175,50
4990,52,20,27,359,47
4991,52,20,24,239,36
4992,52,20,54,170,52
4993,52,20,40,35,44
4994,52,10,49,267,49
4995,52,21,74,198,62
4996,52,17,77,356,48
4997,52,17,25,159,60
4998,52,21,50,199,32
4999,52,10,32,170,53
5000,52,19,45,51,37
5001,44,24,45,7,18
5002,44,20,59,300,45
5003,44,5,41,300,45
5004,44,20,60,263,48
5005,44,10,34,35,40
5006,44,21,76,326,59
5007,44,20,60,170,49
5008,44,20,38,300,56
5009,44,21,42,12,37
5010,44,19,24,338,40
5011,44,19,42,172,47
5012,44,19,43,267,48
5013,44,9,29,145,41
5014,44,19,25,21,33
5015,44,10,25,260,46
5016,44,24,50,205,50
5017,44,10,124,300,63
5018,44,20,28,263,38
5019,44,21,29,145,39
5020,44,27,39,245,43
5021,44,21,27,89,39
5022,44,21,53,148,45
5023,44,18,25,138,44
5024,44,10,40,255,61
5025,44,5,35,152,50
5026,44,20,31,398,42
5027,44,19,25,245,39
5028,44,20,35,13,36
5029,44,24,51,300,61
5030,44,25,73,206,56
5031,44,7,52,263,20
5032,29,19,52,5,44
5033,29,24,44,205,53
5034,29,5,63,168,58
5035,29,10,44,4,37
5036,29,20,46,35,46
5037,29,24,38,172,49
5038,29,10,35,382,43
5039,29,19,63,170,53
5040,29,18,40,11,61
5041,29,20,37,3,12
5042,29,19,38,350,40
5043,29,20,41,285,60
5044,29,20,57,170,44
5045,29,24,33,245,37
5046,29,7,56,21,53
5047,29,17,25,383,45
5048,29,10,48,380,43
5049,29,5,66,276,46
5050,29,21,51,206,45
5051,29,21,33,200,49
5052,29,5,30,382,42
5053,29,21,45,300,52
5054,29,21,75,158,62
5055,29,10,42,350,54
5056,29,20,21,188,43
5057,29,5,31,350,45
5058,29,18,31,300,56
5059,29,10,70,362,56
5060,29,20,38,382,39
5061,29,10,42,267,47
5062,29,10,36,382,53
5063,29,18,34,89,43
5064,29,20,46,310,46
5065,29,20,34,20,43
5066,29,24,54,49,48
5067,3,20,26,41,21
5068,3,24,59,35,44
5069,3,10,31,384,44
5070,3,10,32,383,45
5071,3,24,26,20,38
5072,3,19,64,180,57
5073,3,24,95,181,49
5074,3,18,45,3,45
5075,3,9,33,145,47
5076,3,3,32,295,58
5077,3,20,43,259,39
5078,3,20,31,382,41
5079,3,21,40,245,38
5080,3,21,61,313,46
5081,3,10,32,50,39
5082,3,20,24,265,47
5083,3,21,62,352,54
5084,3,24,104,35,65
5085,3,10,48,380,36
5086,3,10,38,35,35
5087,3,20,31,273,43
5088,3,19,56,175,50
5089,3,21,47,187,47
5090,3,20,25,245,35
5091,3,24,73,206,46
5092,3,19,37,331,33
5093,3,19,24,242,36
5094,3,10,55,3,42
5095,3,10,100,198,55
5096,3,10,39,392,38
5097,3,19,53,225,40
5098,3,20,55,170,37
5099,3,19,30,345,51
5100,3,10,46,300,61
5101,3,17,50,177,52
5102,3,20,15,228,30
5103,5,20,33,188,48
5104,5,20,51,195,24
5105,5,21,30,361,58
5106,5,20,41,380,44
5107,5,20,32,267,50
5108,5,20,29,188,51
5109,5,20,40,107,35
5110,5,24,59,41,49
5111,5,26,46,81,48
5112,5,20,30,385,26
5113,5,20,50,105,57
5114,5,19,40,3,28
5115,5,18,56,306,55
5116,5,10,35,377,37
5117,5,21,39,216,41
5118,5,21,35,199,48
5119,5,24,31,186,41
5120,5,21,45,145,53
5121,5,21,46,198,49
5122,5,21,121,341,57
5123,5,10,71,263,57
5124,5,21,64,359,57
5125,5,20,52,206,45
5126,5,20,41,350,42
5127,5,24,67,267,57
5128,5,25,33,245,45
5129,5,18,34,356,48
5130,5,17,56,84,53
5131,5,19,37,200,40
5132,55,10,27,186,33
5133,55,3,44,3,28
5134,55,19,66,300,58
5135,55,19,36,21,49
5136,55,10,30,377,47
5137,55,20,67,351,56
5138,55,20,38,398,32
5139,55,10,50,22,42
5140,55,20,27,382,32
5141,55,20,56,198,41
5142,55,24,77,177,41
5143,55,21,54,255,57
5144,55,21,69,391,54
5145,55,10,46,398,59
5146,55,24,61,84,55
5147,55,24,65,7,20
5148,55,3,42,245,45
5149,55,21,71,175,57
5150,55,24,82,347,60
5151,55,19,50,346,48
5152,55,24,34,76,34
5153,55,20,34,359,46
5154,55,24,39,200,51
5155,55,19,71,300,44
5156,55,21,21,104,54
5157,55,20,55,300,43
5158,55,20,68,264,46
5159,55,20,57,198,55
5160,55,24,66,359,51
5161,55,19,55,5,48
5162,55,19,53,180,58
5163,55,20,47,273,32
5164,55,21,130,326,43
5165,55,21,26,145,49
5166,55,21,42,245,40
5167,55,19,36,235,38
5168,20,19,19,44,29
5169,20,20,38,41,57
5170,20,10,24,382,34
5171,20,20,36,370,44
5172,20,19,53,206,44
5173,20,19,29,245,3
5174,20,10,27,382,27
5175,20,20,33,25,44
5176,20,18,32,212,45
5177,20,20,37,187,57
5178,20,10,29,377,50
5179,20,20,36,300,46
5180,20,24,90,350,51
5181,20,24,30,145,52
5182,20,21,16,146,53
5183,20,20,31,377,19
5184,20,10,28,273,32
5185,20,0,23,300,36
5186,20,7,75,259,46
5187,20,25,26,219,39
5188,20,20,51,263,44
5189,20,20,36,206,41
5190,20,21,36,6,39
5191,20,20,19,385,24
5192,20,20,40,167,48
5193,20,21,40,138,50
5194,20,20,33,245,43
5195,20,20,45,257,45
5196,20,21,44,88,38
5197,20,24,31,382,30
5198,36,18,30,168,55
5199,36,24,41,382,39
5200,36,18,26,138,33
5201,36,24,116,35,58
5202,36,20,46,167,47
5203,36,19,27,382,30
5204,36,18,81,335,55
5205,36,20,55,35,54
5206,36,19,61,341,46
5207,36,19,31,206,52
5208,36,20,34,206,49
5209,36,24,34,384,36
5210,36,18,37,117,46
5211,36,10,80,300,46
5212,36,21,42,206,44
5213,36,5,35,310,44
5214,36,21,40,86,46
5215,36,24,34,212,33
5216,36,21,36,199,35
5217,36,19,63,50,50
5218,36,10,72,54,43
5219,36,20,49,5,48
5220,36,24,31,219,30
5221,36,10,33,7,36
5222,36,21,76,325,49
5223,36,3,53,263,45
5224,36,24,28,385,34
5225,36,10,36,51,46
5226,36,10,33,377,46
5227,36,20,47,21,27
5228,36,24,40,3,49
5229,36,24,37,145,43
5230,36,17,48,279,55
5231,36,9,47,199,45
5232,36,24,30,188,48
5233,36,21,44,350,47
5234,47,20,37,359,20
5235,47,20,45,300,46
5236,47,20,31,76,20
5237,47,10,25,245,41
5238,47,7,31,188,51
5239,47,10,39,245,40
5240,47,20,39,334,42
5241,47,20,20,221,39
5242,47,18,31,146,62
5243,47,26,32,76,28
5244,47,21,42,238,47
5245,47,20,58,206,49
5246,47,20,29,187,36
5247,47,21,39,3,35
5248,47,18,49,89,44
5249,47,10,43,209,44
5250,47,20,31,206,45
5251,47,24,43,213,43
5252,47,10,41,35,41
5253,47,18,44,206,33
5254,47,10,53,263,46
5255,47,19,38,300,55
5256,47,20,43,347,55
5257,47,20,28,334,39
5258,47,24,31,53,40
5259,47,10,39,276,42
5260,47,21,40,186,47
5261,47,10,50,350,55
5262,47,3,68,204,41
5263,47,19,30,331,40
5264,47,21,32,338,35
5265,47,10,30,41,47
5266,47,10,53,351,41
5267,47,20,36,350,29
5268,47,7,79,336,45
5269,28,20,43,254,46
5270,28,20,54,340,39
5271,28,20,43,263,53
5272,28,21,37,345,63
5273,28,19,30,22,29
5274,28,20,84,198,45
5275,28,20,58,19,46
5276,28,21,68,350,56
5277,28,20,59,350,61
5278,28,3,54,134,39
5279,28,20,34,300,61
5280,28,20,31,335,41
5281,28,10,28,41,50
5282,28,17,107,338,62
5283,28,20,24,41,35
5284,28,21,17,383,51
5285,28,20,59,392,27
5286,28,10,82,263,50
5287,28,10,52,347,57
5288,28,10,26,377,48
5289,28,10,19,186,41
5290,28,21,26,264,61
5291,28,7,34,382,31
5292,28,18,31,175,56
5293,28,7,34,76,29
5294,28,24,56,177,50
5295,28,10,56,51,43
5296,28,21,37,89,16
5297,28,20,77,350,46
5298,28,19,22,249,30
5299,28,20,39,385,34
5300,28,17,31,221,41
5301,28,19,22,21,23
5302,28,20,43,228,53
5303,28,24,67,168,45
5304,28,20,31,385,19
5305,28,20,32,245,43
5306,28,21,27,89,31
5307,28,20,45,267,43
5308,45,7,64,260,56
5309,45,20,39,380,41
5310,45,10,43,188,40
5311,45,18,37,303,38
5312,45,20,36,311,59
5313,45,21,50,396,53
5314,45,20,54,88,58
5315,45,21,33,221,12
5316,45,20,56,206,49
5317,45,18,49,104,48
5318,45,10,34,76,19
5319,45,19,53,338,49
5320,45,19,51,250,40
5321,45,10,29,35,43
5322,45,7,59,41,51
5323,45,20,50,170,30
5324,45,18,46,146,58
5325,45,10,32,138,60
5326,45,20,57,198,48
5327,45,20,37,5,36
5328,45,21,84,181,58
5329,45,20,56,335,51
5330,45,20,54,362,50
5331,45,7,57,21,40
5332,45,10,24,383,45
5333,45,10,47,35,46
5334,45,7,53,263,26
5335,45,10,76,300,51
5336,45,21,58,320,54
5337,45,7,62,76,35
5338,45,10,32,245,40
5339,45,3,31,235,43
5340,45,20,31,243,32
5341,45,20,29,198,51
5342,45,10,46,377,37
5343,18,17,46,172,56
5344,18,20,33,273,41
5345,18,19,44,203,44
5346,18,20,50,50,47
5347,18,19,43,188,43
5348,18,21,40,3,33
5349,18,24,57,5,57
5350,18,10,12,121,23
5351,18,20,62,300,56
5352,18,19,57,7,40
5353,18,20,32,35,43
5354,18,7,51,25,51
5355,18,19,92,84,46
5356,18,20,44,273,45
5357,18,21,27,89,47
5358,18,20,44,206,52
5359,18,20,28,267,55
5360,18,20,34,385,35
5361,18,20,67,198,59
5362,18,20,21,245,38
5363,18,20,29,143,39
5364,18,21,58,175,59
5365,18,18,32,199,39
5366,18,20,53,300,54
5367,18,21,41,206,45
5368,18,20,24,186,27
5369,18,19,61,206,45
5370,57,3,40,245,48
5371,57,20,62,16,42
5372,57,19,29,245,37
5373,57,18,32,300,52
5374,57,19,38,187,36
5375,57,20,41,260,41
5376,57,21,31,145,40
5377,57,10,37,186,40
5378,57,7,43,300,50
5379,57,21,47,35,46
5380,57,10,36,221,33
5381,57,20,30,392,30
5382,57,19,34,206,48
5383,57,19,61,181,53
5384,57,20,33,203,59
5385,57,20,26,3,49
5386,57,20,34,338,44
5387,57,10,46,4,45
5388,57,21,26,216,37
5389,57,20,48,338,45
5390,57,20,55,300,49
5391,57,19,45,198,54
5392,57,17,31,214,19
5393,57,24,34,312,41
5394,57,20,62,109,42
5395,57,21,52,35,42
5396,57,19,23,5,42
5397,57,10,95,363,58
5398,57,24,65,175,51
5399,57,24,31,76,31
5400,57,24,25,247,20
5401,57,21,36,213,45
5402,57,20,72,310,46
5403,57,21,58,263,50
5404,57,10,52,86,47
5405,57,20,43,399,17
5406,57,21,64,84,59
5407,51,24,107,355,49
5408,51,20,37,198,35
5409,51,17,36,300,45
5410,51,10,39,382,52
5411,51,20,38,385,39
5412,51,18,28,245,37
5413,51,20,36,9,26
5414,51,24,86,5,64
5415,51,20,33,273,49
5416,51,20,35,377,41
5417,51,19,29,28,36
5418,51,17,35,313,46
5419,51,18,38,91,60
5420,51,18,38,180,55
5421,51,20,34,255,44
5422,51,21,39,145,35
5423,51,20,42,12,36
5424,51,24,34,350,45
5425,51,24,36,73,13
5426,51,19,36,345,39
5427,51,24,52,5,41
5428,51,5,63,35,38
5429,51,19,33,7,30
5430,51,10,52,42,44
5431,51,20,49,267,44
5432,51,20,45,55,36
5433,51,10,72,35,50
