Poster,Title,Year,Certificate,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
6340,4100,33,17,54,195,42,57,2516,6302,1894,3314,338,4575,1061
4610,3225,54,17,24,192,44,57,1980,4238,6200,5817,296,3069,533
1521,2396,54,18,32,53,37,42,833,4463,2316,1931,1076,2460,1456
5961,1900,54,22,33,5,38,34,2404,5758,6048,2854,314,819,40
3219,4313,54,18,29,273,59,71,613,4276,1138,3641,1100,2940,4609
900,4953,54,10,46,361,52,67,2125,3280,3968,3823,688,5040,502
1180,2503,54,19,53,152,54,83,998,4362,3564,1835,279,5713,3175
1761,880,54,24,35,345,46,69,1653,2398,3281,1545,575,5448,820
1573,2034,54,18,50,34,46,49,553,1091,5300,1798,441,1449,1220
858,4634,54,16,30,136,46,54,896,388,5002,2170,298,3430,4816
3336,5329,54,12,22,136,48,60,2356,4600,4389,4957,329,2280,4581
6120,5862,54,22,22,68,21,11,1464,4375,5872,199,989,5914,5512
4653,5292,54,19,33,111,34,32,1480,2939,3574,2105,701,3076,2326
4871,6081,54,19,41,99,45,55,2024,1868,2177,4262,567,4257,4247
5482,1060,54,10,30,317,36,51,1019,480,1587,1145,486,2782,600
4566,2179,54,17,55,195,32,39,1049,4936,4653,2375,542,5958,2909
5568,2062,54,10,23,369,33,19,918,1273,1738,1092,507,1398,6330
3240,2678,54,19,50,184,38,50,1000,5103,596,145,719,4014,2403
3525,5599,54,16,28,188,35,27,2447,5050,2443,5918,484,2507,3938
1960,3032,54,19,49,20,29,27,1264,5365,5769,3765,306,3680,2442
4026,1342,54,17,31,195,45,56,1132,3116,4609,1361,289,142,5813
1516,5203,54,18,29,0,32,44,2010,5219,5134,4637,462,3892,4271
1313,4031,54,22,20,136,30,29,1276,3111,967,3747,1181,429,2803
5440,5876,54,18,34,312,56,68,1639,5164,4171,4104,1207,5229,5653
5827,6107,54,18,52,169,47,63,309,5632,1582,5519,262,6200,5220
232,3639,54,10,27,366,33,51,172,382,1303,4588,278,516,4258
2163,3671,54,17,25,286,48,69,1216,4576,4504,4408,275,3779,1255
2375,1256,54,17,43,161,46,56,1764,4878,2298,2243,1132,6259,4549
1186,4679,54,19,56,345,52,74,1032,2567,3263,1427,287,5715,2274
6386,3621,54,10,64,177,45,77,1244,2409,2629,5828,1145,3667,4519
59,1559,54,10,37,286,48,65,200,771,2019,1044,1175,4908,163
1661,3182,47,19,33,178,37,46,125,1816,2051,5043,1132,2235,1784
4201,1269,47,22,21,195,38,39,2538,6281,3283,5470,720,1179,4316
4488,534,47,10,93,187,45,48,63,1349,1125,2678,987,2918,5989
441,5880,47,17,20,19,37,62,1571,1660,3497,5957,356,5146,5108
3466,2410,47,18,56,286,40,41,260,5876,2993,2562,499,3074,4673
509,4295,47,17,26,195,45,62,2491,2508,2509,4872,951,4689,1684
4289,4029,47,19,51,114,27,32,1236,5763,4432,4922,883,1856,4469
6062,1909,47,18,24,375,27,45,700,6278,4442,5991,1116,4045,4900
2852,4550,47,18,36,317,42,46,1844,4921,5308,3876,289,6043,1713
2367,684,47,18,48,107,42,55,1430,3230,3866,4095,269,1280,670
510,3215,47,16,25,83,27,26,630,4035,2444,5846,267,3018,3118
1228,4770,47,18,45,187,44,60,2464,2698,1290,2009,267,5189,679
6193,5718,47,16,29,300,30,19,2043,1277,1893,55,334,2626,301
878,5390,47,18,50,169,49,52,1319,1234,3974,660,277,922,4744
4918,5603,47,19,18,351,39,45,1241,6151,5347,6059,1159,5073,5595
397,6218,47,18,38,337,39,32,676,1901,111,1640,1084,695,4969
1692,524,47,17,57,177,43,53,218,779,5422,5725,505,2150,5140
5862,5963,47,22,32,368,34,34,1219,1145,3353,1584,286,283,3116
2937,2284,47,22,64,195,43,53,490,6021,5172,4998,313,3017,1402
6144,1715,47,19,24,195,37,34,1233,4399,4418,2490,499,3687,2631
1453,4176,47,18,31,195,41,60,2306,5629,4230,2549,346,3245,300
2056,4934,8,22,36,369,28,26,2406,229,4527,5601,364,2303,2136
5611,2046,8,17,38,189,48,49,2160,5054,1634,2941,1100,5263,5488
2410,3224,8,16,66,104,49,64,674,940,833,2234,262,5882,1378
3840,841,8,18,30,175,26,15,1338,1307,5739,776,271,6151,4444
3023,171,8,16,36,183,51,63,266,4800,3082,4223,319,4335,4849
3506,511,8,18,44,261,42,35,618,1442,2616,1257,504,1249,1259
2910,3860,8,18,34,255,32,35,1077,4557,106,5085,273,419,3532
3950,1136,8,18,28,296,45,63,925,1921,3267,1185,1166,970,1399
2293,1888,8,18,22,243,39,44,1275,4817,606,229,909,1864,1861
1965,1139,8,18,47,243,45,31,2560,2188,2409,3320,763,1246,5570
5594,291,8,10,25,338,38,55,1702,5921,1916,2733,840,4707,1375
3789,3299,8,17,40,235,23,31,1978,1669,4606,4839,347,5469,3139
6180,5730,8,3,35,195,39,47,1714,3674,4225,4385,295,1307,2383
1329,5657,8,18,41,189,38,43,2425,1125,4386,906,287,709,2957
3078,749,8,19,35,131,49,44,1411,1281,4431,6051,633,5294,5417
3494,1194,8,18,54,345,55,52,1878,4420,6229,3654,329,6023,5668
5113,5238,8,18,71,107,43,48,2157,6012,3641,3862,361,5972,4378
4172,1028,8,2,55,166,53,48,1372,1933,370,3111,269,4279,5409
2767,161,8,18,50,16,46,69,1099,2937,2619,5508,277,130,2594
57,1878,8,19,35,50,43,42,2169,2507,113,5665,763,1244,1204
585,5848,8,18,44,336,48,67,1043,2912,4035,68,1175,4840,4206
5086,1118,8,22,33,336,42,54,1277,3585,2534,3058,311,1962,23
5115,1761,8,18,44,39,32,27,840,1785,1463,3204,1058,4204,6342
828,5622,8,12,29,136,30,40,2348,3554,2741,2691,303,5993,2809
227,4640,27,7,55,286,46,63,1192,2894,1578,3063,310,5936,698
3419,4149,27,18,32,73,39,38,1544,5896,2528,1856,978,1056,684
1157,4623,27,18,52,40,40,17,2517,5465,5242,5118,341,2663,1614
2677,6208,27,18,33,189,33,51,1730,3696,1882,1040,272,744,2380
4185,3201,27,22,55,245,41,36,793,4125,2734,1189,1181,1538,77
1602,2937,27,17,26,7,24,15,2378,561,1927,5159,1202,3965,5866
5555,5766,27,18,30,195,34,49,1932,744,1879,3076,433,5428,6151
3612,3629,27,10,22,361,17,10,1825,758,3634,3400,439,4113,248
5686,4796,27,18,24,34,31,31,2057,398,3809,2799,644,1133,4542
2882,4749,27,16,42,271,55,62,1482,154,1000,291,455,3173,2103
5311,680,27,10,34,40,33,46,946,6015,4927,1778,708,1873,3916
4682,5652,27,10,38,248,37,40,406,1411,6164,4536,540,3621,1515
4713,5059,27,19,40,3,39,46,1517,4252,5053,5988,1202,2371,5052
5716,762,27,10,51,195,34,38,2035,1681,3131,1672,930,6071,643
5582,4794,27,19,36,336,48,58,1821,4896,2323,471,318,6064,4118
4256,2903,27,18,41,40,33,35,2364,781,2313,6032,307,2404,4695
703,6193,27,14,32,243,41,60,583,1908,999,2090,1213,4617,402
3872,3404,27,7,48,7,32,38,1767,377,4151,4175,971,1131,6313
1195,490,27,22,33,234,38,48,1734,5873,4266,1680,1229,3501,4419
1631,3701,27,15,28,286,53,71,1555,6009,384,1210,978,5651,6172
5616,3352,27,18,39,255,49,80,352,610,965,1583,1175,5329,4949
5720,1023,27,19,35,4,44,57,2055,2272,5728,2061,644,2558,1900
468,6078,53,18,25,333,42,44,912,5503,3012,3939,1021,4589,3562
6243,4908,53,10,45,195,52,57,967,4968,1291,2377,1175,2588,4110
3202,1683,53,17,46,192,48,38,411,2518,353,5055,297,5699,1127
2708,2069,53,10,19,367,29,14,1435,776,2417,4126,314,4012,4282
3683,708,53,18,55,333,43,38,759,3269,5558,315,459,2956,1871
3512,691,53,17,17,268,59,76,807,5835,5472,515,329,4372,2447
853,865,53,18,25,187,40,33,1160,2747,2175,3971,951,2286,2560
6004,1050,53,18,45,164,45,67,2559,3439,2633,3292,307,1333,5055
913,3078,53,18,48,286,43,66,2242,1434,2989,5767,327,3952,333
3876,3573,53,19,17,176,13,4,49,1981,3492,5135,273,73,6014
5936,3250,53,18,58,294,46,65,691,6282,385,1413,289,814,489
5238,4589,53,19,36,177,43,70,1164,1478,964,375,978,5790,348
2044,3456,53,17,27,308,42,44,1969,6324,1464,1418,1090,587,318
4689,3695,53,10,67,331,31,31,2398,2198,2288,4717,526,1792,5784
4403,3329,53,17,64,243,46,58,2153,493,3354,2689,281,2746,1749
2329,4440,53,18,31,234,27,32,226,4189,4665,2419,312,1647,233
714,3796,53,10,59,34,40,49,1994,5461,4315,6154,1100,2479,5539
5207,79,53,5,27,51,41,51,1915,3177,3258,6227,746,5538,5285
3280,5744,53,10,63,88,42,70,2508,136,981,5371,1090,5892,5661
4125,2983,53,22,60,336,40,33,1545,3512,3833,1937,467,14,6163
1615,5025,53,10,34,175,37,37,661,5649,5581,1857,319,3917,4947
3039,279,53,18,43,330,32,36,1579,642,790,227,269,826,3302
1404,2736,53,22,26,251,40,40,2118,5922,4576,4219,492,5284,3689
6104,826,53,17,34,333,42,37,1311,1162,2382,5880,328,1492,2890
699,3642,54,17,24,368,25,22,1168,3612,3061,6262,350,6194,1951
2382,4931,54,10,44,255,47,79,2332,304,3055,1586,1220,5485,5864
2538,2136,54,18,64,243,41,43,253,3692,619,3188,883,485,3338
5127,815,54,19,20,336,58,85,576,911,4087,4489,452,2873,4936
1389,4306,54,22,41,324,40,38,1294,5523,4959,1790,1084,4559,978
2002,3678,54,16,36,84,30,36,801,1962,1588,2673,1108,3930,3949
5903,4147,54,18,24,3,25,38,1314,250,3582,6185,541,3685,3449
5094,442,54,19,29,111,21,24,1412,1929,3039,2994,1201,3891,5785
4923,3449,54,18,32,366,31,30,2580,1788,1315,4469,498,2433,178
2140,4190,54,18,35,364,29,17,2378,740,3200,807,265,4310,5193
645,76,54,18,46,369,38,21,1803,639,3512,659,1145,4555,2911
5723,4390,54,18,27,187,42,78,119,4940,5722,5249,909,3557,5954
2584,1133,54,19,20,222,33,41,1763,5423,1330,3488,872,6207,971
6234,5565,54,17,30,262,40,59,974,6117,3295,1788,268,2482,4759
601,2949,54,18,25,187,50,69,1793,3033,3571,975,451,1119,3790
3291,457,54,10,33,51,46,66,2152,1299,2167,3835,1202,6128,255
1929,2707,54,18,74,243,54,85,139,152,4757,4006,268,13,2257
3504,3243,54,18,53,317,33,53,62,2938,4416,3585,968,3750,3783
2214,1098,54,18,22,68,4,2,694,1950,1127,4904,1125,3511,287
1316,2668,54,17,46,161,58,85,1363,4042,403,5497,333,1452,4107
1342,5768,54,17,52,289,43,49,659,735,3788,1039,784,4345,3864
5357,2672,54,10,19,369,28,23,1103,3351,1735,75,299,212,60
2320,3741,39,18,28,333,53,45,200,1141,2749,6354,287,4743,2845
6237,641,39,19,33,176,26,27,1283,4020,4218,2650,1058,3019,4893
6198,2858,39,10,41,314,46,42,2046,358,817,1850,278,4525,4491
1754,1866,39,19,49,229,44,75,2547,934,2408,5952,292,3490,241
4896,3241,39,10,33,40,41,49,328,2008,2064,6212,278,1936,5133
1369,3549,39,19,17,136,37,41,280,1320,1759,5976,829,1979,5767
973,2238,39,10,57,166,36,40,1577,5987,5720,5456,1048,5119,2428
3707,5589,39,18,44,72,28,17,1846,354,6047,3328,326,4060,4855
4726,2759,39,22,18,20,40,23,836,1787,4508,4213,1100,2435,2933
1538,4322,39,18,39,47,32,51,1221,1709,3988,367,291,1695,1161
5038,1789,39,19,56,164,55,73,2157,1954,447,533,451,3211,389
2077,2814,39,17,57,169,48,72,1108,5237,3502,5420,280,2898,5809
1493,507,39,10,26,175,43,47,1113,3130,6278,35,298,3800,780
2328,2476,39,18,66,336,44,71,2313,6184,1751,3729,799,6161,3217
4417,1113,39,16,39,105,32,58,1470,2376,3778,2512,578,2111,5082
2952,2311,39,22,40,361,43,62,539,3715,2380,2630,321,5021,3261
5159,1158,39,7,88,108,43,75,2313,1461,4687,3673,1068,297,3830
1034,785,39,19,44,203,9,14,2255,5588,2439,3476,1207,762,423
5738,3572,39,19,18,176,22,9,1954,820,3271,5565,951,3705,6372
1349,2770,39,18,26,336,42,17,984,2831,2430,3064,1175,5550,1018
2965,317,39,18,32,175,36,53,1923,4777,6030,4700,283,356,4665
2196,2135,39,18,21,296,35,58,1502,5189,2731,1231,306,5532,1615
1990,1863,39,18,28,356,34,31,721,722,589,3568,509,5705,648
4666,1233,39,10,37,333,50,65,2153,5564,2650,1308,1042,1350,6104
4822,4193,39,19,38,234,31,26,2358,833,6034,5642,510,0,4223
4885,5508,39,10,44,243,45,58,2376,2117,1720,1932,1042,1321,969
2509,2581,39,17,32,210,40,42,1711,82,5874,251,520,5035,1509
4701,5069,43,18,34,194,48,67,741,3316,2181,1250,282,2147,2094
4079,360,43,19,31,9,25,33,684,4421,3306,1486,301,558,870
3962,358,43,17,42,292,48,42,1480,2773,3339,3361,317,901,2069
5703,707,43,17,52,192,47,64,926,618,2720,3969,529,3071,2138
4915,134,43,17,43,187,25,32,2523,6069,4413,925,299,2242,4040
3605,577,43,17,15,136,46,57,1777,4361,4968,4668,328,36,1857
2466,6238,43,19,35,4,23,30,1498,2343,5508,3336,359,2064,2586
2062,1083,43,10,43,4,42,44,211,3975,738,5652,303,3780,1319
1795,1065,43,18,39,336,49,79,86,3932,1621,6271,280,4240,6300
4779,4788,43,18,31,333,32,42,444,1647,5351,2292,304,5960,1287
1081,2649,43,10,35,34,42,37,2553,780,4986,540,340,5459,4227
3303,4415,43,18,37,208,36,41,266,1753,126,1534,578,2710,1751
342,1673,43,16,56,336,42,21,74,3573,2389,4077,362,5563,1501
5972,425,43,24,74,159,54,71,2222,4957,3126,1715,893,2439,700
4904,671,43,18,38,187,43,72,1490,462,1285,643,306,6184,225
2906,4367,43,16,33,340,48,49,1149,2023,6046,3434,263,1795,4685
3653,5295,43,18,27,361,31,53,1879,4509,5346,581,820,1253,1851
4710,5716,43,18,40,195,52,77,1549,3833,2403,3925,1145,4055,2357
806,5611,43,18,36,187,44,54,892,4549,5847,81,511,847,6064
4857,532,43,17,36,187,41,59,2455,2335,3287,442,322,157,6065
3141,6149,43,18,33,187,47,62,279,5125,3858,6203,264,2014,3557
4597,4028,43,10,33,175,35,38,2392,4207,1715,1689,951,2907,4303
2841,2779,43,22,30,205,22,19,2485,3077,3081,5212,633,3706,4683
2192,2359,43,18,55,44,39,35,1306,4711,4038,4205,1195,3478,5043
1271,4982,43,18,22,176,34,23,129,6203,4249,2527,345,4751,1044
3298,492,43,22,24,12,33,19,1648,6132,6286,5931,331,543,2187
3731,5926,43,18,40,3,31,31,461,3792,5723,395,589,3635,4830
180,5618,43,5,59,243,49,69,2021,83,5186,2729,934,893,4763
1525,799,57,18,32,336,41,53,676,1926,1161,6061,773,1640,5812
2878,913,57,18,37,286,51,62,1941,3789,3297,2456,909,77,4096
801,2250,57,22,34,286,56,71,1407,1397,5160,2500,332,741,3567
3918,1730,57,18,29,39,37,41,2385,1133,3044,4032,1048,1947,5945
5565,4801,57,18,30,175,30,30,616,6020,4412,5839,820,5994,3352
4639,5170,57,18,40,286,32,35,1772,3260,2986,4575,978,3394,5354
62,526,57,24,18,39,49,63,2000,1275,5520,4163,304,2158,4195
4378,801,57,17,33,170,50,51,2487,140,6045,657,909,5937,3545
939,3362,57,17,25,20,31,15,1365,3376,4078,5908,337,2758,2597
5836,4448,57,22,49,98,12,17,1223,648,4906,6307,930,789,1272
5121,1989,57,10,22,369,36,27,684,1573,4829,5057,705,5967,496
5877,301,57,23,40,336,39,48,2305,1808,6039,5486,883,5025,1874
4547,1604,57,18,33,72,41,48,2599,4449,74,1132,260,5950,3646
5971,5201,57,22,27,235,42,54,353,5671,2752,253,1108,1475,1105
3107,2205,57,18,48,82,48,51,754,5078,3976,2459,920,1876,4728
4082,1667,57,22,39,51,29,33,803,5694,1716,622,274,4314,4604
1751,2693,57,17,14,136,55,84,2399,4337,4770,6189,525,5724,6312
6161,952,57,18,32,345,43,62,2146,525,5542,2120,588,1426,6097
3392,4039,57,15,39,166,54,80,2239,2046,4747,4702,268,1386,2100
5852,5483,38,17,47,323,43,44,791,1661,4423,4913,666,4731,5307
1030,4649,38,10,34,197,39,37,333,4191,818,688,1048,67,3508
1077,3320,38,17,64,286,58,61,2610,4037,4681,4966,296,271,887
4708,3096,38,18,46,320,40,27,543,4919,1598,5373,264,4847,3963
5201,2060,38,19,53,143,51,70,998,5551,3374,353,1010,3991,5814
6298,1437,38,19,29,175,40,41,1056,5154,100,5650,930,4259,4848
1063,5074,38,18,43,251,39,46,1757,887,3440,182,279,5499,3273
201,3738,38,18,38,40,36,30,1232,512,3960,2358,442,5536,5380
1062,3550,38,16,25,136,38,32,1324,2656,4826,2713,968,5632,1235
2627,2461,38,18,44,34,44,39,2337,1780,1620,3700,1207,2766,3878
4575,4948,38,10,25,20,33,20,311,4181,3034,6254,783,4350,1587
6246,4113,38,18,31,187,48,62,2063,4986,2292,441,1116,5058,5491
3753,4342,38,16,28,192,50,65,223,4718,2899,1095,343,881,5547
4440,2689,38,17,31,321,56,49,437,2158,5257,4705,278,3326,4588
2285,3658,38,18,66,252,49,67,1691,1352,3371,399,615,3123,1796
6350,5535,38,17,50,192,42,39,1953,5003,5750,4568,920,2329,5514
3772,1655,38,19,40,131,42,42,972,4422,5871,1492,998,5072,3376
4520,5245,38,18,25,296,32,62,332,6349,1733,1150,339,1506,5226
1250,3172,38,18,33,161,47,58,2297,4333,6024,3293,436,4953,1677
959,118,49,18,34,243,47,60,650,5064,2649,3298,1123,1851,6022
1560,1564,49,18,26,184,39,54,1777,2590,4464,4324,275,388,763
3449,5761,49,19,62,339,44,48,89,4725,2891,2629,314,5415,5237
6279,2183,49,18,58,195,35,49,1433,289,5725,4984,752,5612,1424
2063,879,49,17,42,187,47,53,1856,2248,2793,184,291,2198,2995
3951,3253,49,18,122,164,49,59,1881,367,3215,214,333,3753,2941
2228,2808,49,23,48,234,32,43,1623,3339,799,2217,263,3537,3902
179,1237,49,22,30,175,51,55,2597,6284,4279,5014,296,3772,3510
5995,3534,49,10,28,368,16,8,1033,4648,6069,1496,1132,6073,6388
3439,4133,49,19,30,136,44,53,1388,2621,4007,3819,438,1628,1791
492,752,49,18,37,336,58,78,1440,3566,5946,247,317,2767,5202
1483,1304,49,18,25,234,13,2,1211,2786,5367,915,308,5164,6182
31,3955,49,2,38,3,30,40,964,411,5386,6295,278,5351,3513
5295,3989,49,5,70,5,43,57,2389,5596,2833,4897,645,1105,3670
4304,1994,49,18,24,369,17,12,2075,2558,4369,5625,812,3287,5999
2529,5888,49,22,30,34,39,51,2553,6191,3362,6182,1145,180,1025
3045,2341,49,10,49,20,42,34,1250,2709,828,2409,1150,3200,5501
2005,2901,49,19,60,161,58,67,61,2657,5899,5233,287,3243,3108
2866,5322,49,10,36,333,49,58,48,6177,2071,2731,290,4702,6074
4462,2914,49,16,22,131,32,42,2302,5482,2373,2074,1220,2551,3674
3267,1037,26,22,58,166,53,77,1697,5586,1925,5238,1202,2112,850
324,1676,26,17,56,350,49,83,1403,183,2145,1569,317,3953,4796
3024,3231,26,18,45,372,46,23,258,2796,1935,5026,1042,505,3911
1330,1049,26,18,43,267,45,66,1165,4227,3588,6108,280,1686,5142
1181,2630,26,18,33,195,42,56,1554,3438,4170,4194,893,2498,1111
5975,3119,26,19,63,187,59,66,778,2531,674,1206,516,263,3481
6171,5624,26,22,13,252,45,60,1479,4006,1474,5831,273,1328,3882
5917,4671,26,16,46,161,41,43,1291,4359,115,2879,285,3439,1502
3212,884,26,10,22,320,39,45,748,3694,837,4465,1145,5256,2823
2640,3076,26,18,53,45,21,35,2476,3128,345,4525,296,5190,2628
2556,239,26,3,36,101,43,42,1962,4595,2814,3870,293,2880,3431
1861,2093,26,19,33,208,35,40,1821,4795,135,6077,960,856,6036
5865,3672,26,16,28,80,52,73,1996,1888,3026,3883,467,5363,5302
2515,5186,26,17,44,157,50,82,1831,4593,1601,5994,940,4850,1452
2721,4164,26,18,33,234,35,4,2491,4837,1282,522,686,4021,3967
5805,3183,26,10,33,314,31,65,1860,311,5709,4704,1048,3607,5282
550,330,26,5,28,76,37,18,1510,1224,1467,31,336,745,5569
5771,1656,58,10,38,5,36,46,2241,4029,974,2402,351,2561,436
681,992,58,18,26,187,42,40,458,5316,3292,1533,960,1519,714
4807,1845,58,18,30,51,47,53,33,4165,428,284,309,4866,6220
2254,1250,58,22,39,187,41,37,1410,6141,5830,2693,266,2451,5400
1429,4023,58,18,72,187,31,23,2313,378,5718,3566,883,5754,2981
3156,5101,58,17,21,366,35,56,529,4682,4557,1815,467,401,2999
5032,739,58,18,30,366,31,30,1573,4034,5365,6110,278,501,786
4134,4701,58,18,48,40,38,16,2248,5639,4642,4257,280,1139,411
3834,6198,58,22,43,116,46,58,218,4508,2285,6169,1202,4546,1880
5635,3337,58,23,36,286,33,12,2255,1480,4424,2534,280,1622,5468
1058,5060,58,18,30,187,42,48,640,1465,3926,1507,1031,384,812
965,563,58,17,36,175,42,45,1760,2391,6174,5738,369,2140,4991
6395,462,58,19,38,348,58,81,1537,2019,3488,96,1132,3266,4903
276,4592,58,18,47,348,49,70,2217,3710,2037,854,269,2395,3606
6049,5775,58,19,52,84,29,33,218,5135,3293,5996,330,3884,3416
1644,408,58,17,20,365,30,17,885,6178,4800,3351,459,2914,239
69,399,58,19,42,34,39,24,1965,5261,3030,359,438,764,3984
4491,5727,50,18,96,311,49,50,1366,366,2043,5641,512,6107,3231
683,2217,50,18,52,336,54,58,2397,4345,3922,5309,893,921,4415
5278,1370,50,17,35,234,41,45,1986,1906,4090,3910,535,3642,3361
353,6032,50,18,21,187,37,62,2287,3628,1750,5961,1021,6142,1759
432,1343,50,17,24,187,32,32,1072,5315,4436,1514,589,3588,3806
1219,481,50,18,32,195,48,51,2205,3038,4684,384,262,3370,6378
1787,4851,50,10,28,319,49,55,1463,1422,2540,1490,291,585,4690
4241,6022,50,10,25,362,30,48,1581,173,389,5574,350,3536,3459
1531,570,50,17,27,100,50,79,234,4862,5896,3537,467,6135,1711
1936,126,50,18,29,251,31,43,145,4697,5741,3907,784,2496,5657
1860,2771,50,18,37,243,40,45,2585,1218,4463,2814,1220,6016,3324
1652,4940,50,18,49,37,36,32,2000,5467,4030,1598,313,657,5350
3422,5392,50,10,44,264,42,37,1053,3005,5988,6087,337,774,1033
3468,5042,50,10,36,369,34,32,636,4260,1747,2157,584,3298,4932
4582,5974,50,18,48,321,36,60,291,4465,1745,2951,328,5980,5210
3360,3130,50,22,51,235,39,46,950,4289,3412,1067,1188,524,1736
1794,1807,32,7,30,296,34,57,1017,4405,4933,2859,1181,5361,6017
2562,4408,32,19,30,304,58,93,79,824,3441,4730,326,137,5049
534,140,32,17,25,224,50,74,442,1131,2910,4520,494,1003,4843
3265,5967,32,18,33,62,28,12,1215,2560,2931,2473,491,1247,368
1694,5277,32,18,35,208,42,51,1314,3180,5825,4608,331,6152,2691
1174,5058,32,10,40,195,45,54,2131,3389,2888,4941,987,3771,3644
1479,2748,32,19,18,205,52,45,1611,3204,2433,39,1100,2355,3694
1565,4402,32,18,30,369,31,46,365,1248,1867,3648,499,3037,2715
4333,839,32,18,26,210,47,50,657,766,4530,6220,635,288,2183
4686,5776,32,17,46,80,49,71,1221,4215,3147,2204,1010,946,4228
2887,3994,32,18,30,217,42,55,448,1380,3852,3444,325,2014,2415
2136,5139,32,18,32,336,34,27,1528,3610,1132,684,809,5698,2987
4756,1258,32,18,84,16,51,69,2525,4028,3822,979,270,3264,4082
4518,804,32,22,24,40,34,33,349,4745,4076,2924,262,1262,5498
3173,1045,32,22,29,192,48,58,1163,604,5269,1527,343,359,4660
334,2086,32,18,35,336,44,66,1523,4880,338,2096,1233,6102,2997
2501,3272,32,18,44,187,51,79,2101,4721,2179,1663,271,3991,3221
6208,1013,32,18,22,267,39,42,2039,5338,4164,676,1090,2246,439
5211,1577,32,16,45,344,43,31,74,157,1581,991,624,2060,2653
300,4917,32,16,49,286,50,57,1515,5067,4940,3028,730,2375,2034
3220,5196,32,22,49,286,45,55,1687,4168,3111,3278,1150,1349,1775
2969,1933,29,18,68,243,46,57,1489,1384,1316,5236,281,1596,5329
3450,4130,29,18,18,5,47,65,1254,3597,4299,2045,306,1037,3257
5220,412,29,22,23,364,39,42,798,1453,1600,4581,301,5653,632
4750,2427,29,18,36,70,7,20,648,130,116,3524,331,4459,3391
1954,1886,29,16,52,338,45,46,533,3637,5209,5231,269,272,1325
3738,3886,29,10,56,311,52,62,1881,2541,2271,273,263,1504,1348
1394,4659,29,17,30,296,21,30,2314,1590,2611,5591,486,5852,2110
514,622,29,16,25,84,17,34,2015,1595,2550,6309,262,4833,1508
3706,5045,29,17,36,245,39,29,597,3298,3511,1754,355,1151,2585
5068,3486,29,3,29,161,46,47,882,4439,600,582,278,727,4186
403,5837,29,18,27,366,32,29,1277,3193,3857,829,353,2196,6247
5225,781,29,15,18,217,43,54,781,4994,794,4653,909,3137,1297
6186,2798,29,16,24,195,42,80,2569,3341,2631,4381,281,5792,2041
5572,2436,29,18,73,3,50,62,1439,5602,3602,5472,1202,2739,5286
4348,3876,29,18,53,286,49,69,2466,3272,1450,2696,279,5788,2745
555,4965,29,18,18,267,34,21,550,5438,4139,388,448,2765,1572
1744,236,29,18,28,333,35,37,711,437,2652,5856,369,1044,5670
1724,3004,29,25,0,6,35,55,391,6166,4919,5132,1010,582,3672
1605,2075,40,18,70,321,38,63,77,1723,5716,1510,1010,2816,3469
949,5442,40,16,56,195,43,44,1255,3232,3452,3039,264,5877,2682
6056,1395,40,18,32,347,37,50,1786,1934,5729,1761,968,5269,1945
5117,2421,40,18,18,235,38,32,1293,5424,3143,4699,538,2484,2951
5770,5088,40,10,36,34,34,28,112,4190,2213,5533,490,1677,5830
4188,162,40,22,44,172,45,68,1664,5181,2013,4655,290,1721,3149
984,2740,40,17,40,312,51,23,66,2475,2394,2783,290,1944,3945
4658,2387,40,10,19,269,44,35,1113,3129,193,4339,582,1180,58
1896,4136,40,17,23,187,50,69,410,37,621,2991,287,3694,4493
3359,5023,40,10,30,175,42,48,502,2325,4220,4305,1042,2258,5000
